customer_id,recommended_product_id,score
C002713,P00375,0.1192
C002713,P00403,0.1165
C002713,P00360,0.1091
C002713,P00160,0.0877
C002714,P00357,0.1372
C002714,P00580,0.1218
C002714,P00119,0.1185
C002714,P00155,0.1122
C002714,P00360,0.1119
C002715,P00526,0.1274
C002715,P00066,0.0933
C002715,P00318,0.086
C002715,P00248,0.0848
C002715,P00496,0.084
C002716,P00022,0.1274
C002716,P00175,0.1238
C002716,P00307,0.1229
C002716,P00135,0.1208
C002716,P00296,0.1193
C002717,P00532,0.1254
C002717,P00451,0.1137
C002717,P00235,0.1116
C002717,P00548,0.0878
C002717,P00228,0.0876
C002718,P00441,0.1701
C002718,P00559,0.1645
C002718,P00454,0.1547
C002718,P00236,0.1541
C002718,P00401,0.1352
C002719,P00022,0.1273
C002719,P00262,0.1214
C002719,P00097,0.1166
C002719,P00017,0.1132
C002719,P00254,0.0891
C002720,P00578,0.2042
C002720,P00007,0.1967
C002720,P00048,0.1525
C002720,P00090,0.1477
C002720,P00186,0.1422
C002721,P00279,0.1795
C002721,P00493,0.1766
C002721,P00229,0.1668
C002721,P00597,0.166
C002721,P00481,0.1637
C002722,P00022,0.1249
C002722,P00362,0.1212
C002722,P00300,0.1203
C002722,P00189,0.1183
C002722,P00169,0.1182
C002723,P00264,0.1238
C002723,P00175,0.0948
C002723,P00075,0.0878
C002723,P00052,0.0865
C002723,P00418,0.0855
C002725,P00325,0.1214
C002725,P00090,0.1204
C002725,P00186,0.1197
C002725,P00294,0.118
C002725,P00399,0.1149
C002726,P00578,0.0916
C002726,P00084,0.0908
C002726,P00556,0.0874
C002726,P00551,0.0861
C002726,P00070,0.0856
C002727,P00022,0.1176
C002727,P00493,0.0964
C002727,P00418,0.0925
C002727,P00152,0.0901
C002727,P00133,0.0842
C002728,P00441,0.1199
C002728,P00073,0.1174
C002728,P00407,0.1163
C002728,P00360,0.0876
C002728,P00285,0.0839
C002729,P00044,0.0885
C002729,P00154,0.0825
C002729,P00010,0.0823
C002729,P00374,0.0816
C002729,P00052,0.0808
C002730,P00364,0.1343
C002730,P00033,0.1335
C002730,P00078,0.1321
C002730,P00543,0.1278
C002730,P00187,0.1248
C002731,P00367,0.1255
C002731,P00283,0.1169
C002731,P00451,0.0825
C002731,P00521,0.0813
C002731,P00250,0.079
C002732,P00096,0.0891
C002732,P00376,0.0862
C002732,P00051,0.0764
C002732,P00239,0.0513
C002732,P00433,0.0473
C002733,P00042,0.0846
C002733,P00372,0.0786
C002733,P00329,0.0778
C002733,P00331,0.0756
C002733,P00364,0.0706
C002734,P00186,0.1927
C002734,P00294,0.1558
C002734,P00050,0.1529
C002734,P00220,0.128
C002734,P00228,0.1239
C002735,P00244,0.1303
C002735,P00552,0.1225
C002735,P00084,0.1212
C002735,P00378,0.0883
C002735,P00113,0.0876
C002736,P00425,0.0502
C002736,P00042,0.0477
C002736,P00021,0.0462
C002736,P00400,0.046
C002736,P00274,0.0454
C002737,P00121,0.1683
C002737,P00154,0.1602
C002737,P00276,0.1541
C002737,P00386,0.1376
C002737,P00457,0.1366
C002738,P00016,0.1619
C002738,P00592,0.1615
C002738,P00267,0.1613
C002738,P00254,0.1302
C002738,P00336,0.1294
C002739,P00476,0.2016
C002739,P00125,0.1557
C002739,P00534,0.13
C002739,P00163,0.1274
C002739,P00035,0.1249
C002740,P00594,0.1243
C002740,P00562,0.1233
C002740,P00094,0.1207
C002740,P00329,0.1182
C002740,P00520,0.1148
C002741,P00144,0.2619
C002741,P00219,0.1995
C002741,P00267,0.1746
C002741,P00445,0.1644
C002741,P00216,0.162
C002742,P00200,0.1284
C002742,P00267,0.1222
C002742,P00556,0.1197
C002742,P00366,0.1176
C002742,P00078,0.1168
C002743,P00121,0.1333
C002743,P00559,0.1285
C002743,P00098,0.1249
C002743,P00128,0.1209
C002743,P00472,0.116
C002744,P00077,0.1593
C002744,P00493,0.1409
C002744,P00589,0.1231
C002744,P00175,0.1222
C002744,P00203,0.1193
C002745,P00219,0.0938
C002745,P00376,0.09
C002745,P00327,0.0897
C002745,P00048,0.0845
C002745,P00441,0.0829
C002746,P00305,0.1308
C002746,P00110,0.1291
C002746,P00561,0.1275
C002746,P00160,0.1232
C002746,P00254,0.1217
C002747,P00098,0.0931
C002747,P00367,0.0897
C002747,P00552,0.0868
C002747,P00529,0.0849
C002747,P00385,0.0845
C002748,P00189,0.1514
C002748,P00351,0.1307
C002748,P00145,0.1179
C002748,P00260,0.1138
C002748,P00197,0.112
C002749,P00355,0.1285
C002749,P00293,0.124
C002749,P00338,0.0981
C002749,P00408,0.0955
C002749,P00330,0.0943
C002750,P00494,0.1564
C002750,P00208,0.1524
C002750,P00067,0.1278
C002750,P00386,0.124
C002750,P00049,0.1237
C002751,P00178,0.1564
C002751,P00481,0.1274
C002751,P00451,0.1218
C002751,P00169,0.1213
C002751,P00413,0.1205
C002752,P00451,0.1588
C002752,P00290,0.1187
C002752,P00062,0.1147
C002752,P00592,0.1136
C002752,P00565,0.1112
C002753,P00395,0.1319
C002753,P00386,0.1299
C002753,P00256,0.1234
C002753,P00006,0.1232
C002753,P00264,0.1199
C002754,P00127,0.1608
C002754,P00138,0.1589
C002754,P00330,0.1302
C002754,P00575,0.1262
C002754,P00201,0.1231
C002755,P00305,0.0814
C002755,P00277,0.0792
C002755,P00451,0.0779
C002755,P00449,0.0773
C002755,P00116,0.0766
C002756,P00157,0.1104
C002756,P00239,0.0945
C002756,P00362,0.0894
C002756,P00264,0.0875
C002756,P00474,0.0858
C002757,P00571,0.1922
C002757,P00022,0.1632
C002757,P00080,0.1532
C002757,P00087,0.1369
C002757,P00594,0.1347
C002758,P00600,0.1341
C002758,P00021,0.1242
C002758,P00395,0.1223
C002758,P00501,0.1194
C002758,P00214,0.1157
C002759,P00404,0.1617
C002759,P00267,0.16
C002759,P00521,0.1205
C002759,P00412,0.1173
C002759,P00056,0.1145
C002760,P00578,0.123
C002760,P00542,0.12
C002760,P00348,0.1187
C002760,P00487,0.1034
C002760,P00147,0.0973
C002761,P00069,0.1263
C002761,P00434,0.12
C002761,P00296,0.1197
C002761,P00298,0.1146
C002761,P00515,0.09
C002762,P00343,0.0919
C002762,P00489,0.0818
C002762,P00588,0.0808
C002762,P00599,0.0786
C002762,P00132,0.0766
C002763,P00268,0.1622
C002763,P00206,0.1224
C002763,P00097,0.1171
C002763,P00409,0.1166
C002763,P00550,0.1152
C002764,P00152,0.1538
C002764,P00380,0.1519
C002764,P00585,0.1238
C002764,P00359,0.1228
C002764,P00248,0.1223
C002765,P00089,0.1502
C002765,P00260,0.1282
C002765,P00022,0.1188
C002765,P00267,0.1187
C002765,P00448,0.1177
C002766,P00086,0.1598
C002766,P00079,0.1574
C002766,P00594,0.1153
C002766,P00450,0.1152
C002766,P00453,0.115
C002767,P00078,0.155
C002767,P00097,0.1199
C002767,P00544,0.1189
C002767,P00066,0.1151
C002767,P00059,0.1118
C002768,P00594,0.1283
C002768,P00016,0.1183
C002768,P00276,0.112
C002768,P00083,0.0876
C002768,P00460,0.0875
C002769,P00236,0.1585
C002769,P00390,0.1291
C002769,P00011,0.1271
C002769,P00323,0.1267
C002769,P00373,0.111
C002770,P00051,0.1346
C002770,P00600,0.1206
C002770,P00063,0.1193
C002770,P00168,0.1178
C002770,P00396,0.1133
C002771,P00367,0.1281
C002771,P00095,0.1179
C002771,P00552,0.1153
C002771,P00006,0.1145
C002771,P00191,0.0907
C002772,P00100,0.1631
C002772,P00378,0.1262
C002772,P00454,0.1254
C002772,P00118,0.1243
C002772,P00538,0.1203
C002773,P00475,0.1231
C002773,P00205,0.1173
C002773,P00448,0.117
C002773,P00242,0.1144
C002773,P00570,0.1131
C002774,P00050,0.0909
C002774,P00384,0.0862
C002774,P00412,0.0852
C002774,P00024,0.084
C002774,P00078,0.0832
C002775,P00478,0.0522
C002775,P00065,0.0468
C002775,P00510,0.045
C002775,P00347,0.0427
C002775,P00269,0.0425
C002776,P00300,0.1635
C002776,P00140,0.1221
C002776,P00285,0.1209
C002776,P00065,0.1175
C002776,P00565,0.1159
C002777,P00558,0.0826
C002777,P00095,0.0758
C002777,P00160,0.0755
C002777,P00263,0.0753
C002777,P00301,0.0728
C002778,P00241,0.1268
C002778,P00558,0.1213
C002778,P00566,0.1156
C002778,P00100,0.0897
C002778,P00268,0.0854
C002779,P00438,0.1595
C002779,P00078,0.1256
C002779,P00409,0.1254
C002779,P00049,0.1242
C002779,P00502,0.1234
C002780,P00202,0.0895
C002780,P00593,0.0866
C002780,P00429,0.0851
C002780,P00395,0.0842
C002780,P00036,0.0816
C002781,P00139,0.1292
C002781,P00284,0.1238
C002781,P00475,0.1189
C002781,P00577,0.1184
C002781,P00443,0.1125
C002782,P00008,0.1212
C002782,P00260,0.1167
C002782,P00241,0.1164
C002782,P00291,0.1154
C002782,P00580,0.1085
C002783,P00521,0.0854
C002783,P00361,0.0837
C002783,P00392,0.0825
C002783,P00259,0.0807
C002783,P00054,0.0801
C002784,P00309,0.1663
C002784,P00013,0.1661
C002784,P00202,0.1549
C002784,P00537,0.1505
C002784,P00493,0.1502
C002785,P00129,0.1535
C002785,P00223,0.1328
C002785,P00134,0.1271
C002785,P00541,0.1249
C002785,P00272,0.1222
C002786,P00097,0.1313
C002786,P00494,0.118
C002786,P00211,0.116
C002786,P00241,0.0914
C002786,P00028,0.087
C002787,P00090,0.1261
C002787,P00536,0.1203
C002787,P00223,0.117
C002787,P00353,0.1169
C002787,P00255,0.0917
C002788,P00233,0.0939
C002788,P00078,0.0884
C002788,P00160,0.0864
C002788,P00164,0.0855
C002788,P00594,0.0851
C002789,P00494,0.1186
C002789,P00535,0.1185
C002789,P00045,0.1181
C002789,P00550,0.1164
C002789,P00332,0.1122
C002790,P00272,0.1249
C002790,P00039,0.1227
C002790,P00160,0.1207
C002790,P00182,0.087
C002790,P00354,0.0841
C002791,P00330,0.1611
C002791,P00296,0.1514
C002791,P00084,0.1286
C002791,P00586,0.1211
C002791,P00337,0.1203
C002792,P00223,0.0975
C002792,P00484,0.0883
C002792,P00587,0.0823
C002792,P00143,0.0822
C002792,P00458,0.0804
C002793,P00376,0.1248
C002793,P00400,0.1181
C002793,P00259,0.1177
C002793,P00595,0.1163
C002793,P00321,0.1132
C002794,P00489,0.1452
C002794,P00568,0.1188
C002794,P00145,0.1146
C002794,P00045,0.1138
C002794,P00313,0.1089
C002795,P00291,0.1314
C002795,P00310,0.123
C002795,P00239,0.1221
C002795,P00371,0.0875
C002795,P00322,0.0816
C002796,P00461,0.1295
C002796,P00244,0.1258
C002796,P00436,0.1255
C002796,P00425,0.121
C002796,P00267,0.1172
C002797,P00407,0.1146
C002797,P00446,0.1089
C002797,P00600,0.0887
C002797,P00168,0.0854
C002797,P00192,0.0836
C002798,P00203,0.1728
C002798,P00265,0.1654
C002798,P00408,0.16
C002798,P00566,0.1593
C002798,P00546,0.1559
C002799,P00217,0.1199
C002799,P00091,0.0796
C002799,P00396,0.0787
C002799,P00100,0.0779
C002799,P00538,0.0774
C002800,P00121,0.0888
C002800,P00414,0.0829
C002800,P00058,0.0485
C002800,P00397,0.0476
C002800,P00303,0.0475
C002801,P00063,0.1254
C002801,P00437,0.0866
C002801,P00359,0.0865
C002801,P00535,0.0825
C002801,P00485,0.0824
C002802,P00374,0.1294
C002802,P00110,0.1259
C002802,P00243,0.1197
C002802,P00543,0.1164
C002802,P00193,0.1155
C002803,P00399,0.124
C002803,P00413,0.0828
C002803,P00254,0.0809
C002803,P00336,0.0803
C002803,P00552,0.0799
C002804,P00334,0.197
C002804,P00527,0.136
C002804,P00335,0.1296
C002804,P00494,0.1263
C002804,P00249,0.1248
C002805,P00199,0.0832
C002805,P00584,0.0825
C002805,P00074,0.0803
C002805,P00193,0.078
C002805,P00156,0.0777
C002806,P00269,0.1348
C002806,P00150,0.1296
C002806,P00016,0.1198
C002806,P00448,0.1179
C002806,P00190,0.0908
C002807,P00078,0.1218
C002807,P00144,0.0952
C002807,P00220,0.0873
C002807,P00589,0.0868
C002807,P00314,0.0868
C002808,P00178,0.1636
C002808,P00491,0.1622
C002808,P00331,0.1619
C002808,P00199,0.1528
C002808,P00011,0.1313
C002809,P00137,0.1234
C002809,P00262,0.1221
C002809,P00576,0.1103
C002809,P00555,0.0943
C002809,P00578,0.0901
C002810,P00188,0.1179
C002810,P00105,0.0891
C002810,P00578,0.0882
C002810,P00151,0.0806
C002810,P00206,0.0755
C002811,P00296,0.1531
C002811,P00382,0.1238
C002811,P00559,0.1224
C002811,P00191,0.1217
C002811,P00349,0.1195
C002812,P00182,0.1166
C002812,P00591,0.1139
C002812,P00320,0.0878
C002812,P00483,0.0857
C002812,P00079,0.0832
C002813,P00029,0.1184
C002813,P00025,0.116
C002813,P00270,0.1106
C002813,P00363,0.0862
C002813,P00310,0.0853
C002814,P00360,0.1269
C002814,P00159,0.1234
C002814,P00487,0.1197
C002814,P00566,0.1144
C002814,P00245,0.1137
C002815,P00190,0.1174
C002815,P00094,0.11
C002815,P00356,0.1099
C002815,P00112,0.1086
C002815,P00185,0.0972
C002816,P00331,0.1637
C002816,P00133,0.1257
C002816,P00415,0.1243
C002816,P00591,0.1233
C002816,P00526,0.1215
C002817,P00401,0.1294
C002817,P00160,0.1204
C002817,P00156,0.1191
C002817,P00076,0.1186
C002817,P00014,0.117
C002818,P00056,0.1193
C002818,P00407,0.0848
C002818,P00054,0.0848
C002818,P00306,0.0835
C002818,P00483,0.0823
C002819,P00379,0.1933
C002819,P00075,0.1681
C002819,P00544,0.1613
C002819,P00182,0.1584
C002819,P00262,0.1513
C002820,P00136,0.1121
C002820,P00283,0.1115
C002820,P00233,0.0974
C002820,P00578,0.094
C002820,P00171,0.091
C002821,P00407,0.1694
C002821,P00333,0.1552
C002821,P00395,0.124
C002821,P00119,0.1131
C002821,P00305,0.0926
C002822,P00530,0.083
C002822,P00153,0.0806
C002822,P00077,0.0798
C002822,P00138,0.0792
C002822,P00591,0.0785
C002823,P00494,0.1605
C002823,P00199,0.1509
C002823,P00437,0.124
C002823,P00188,0.123
C002823,P00050,0.1227
C002824,P00175,0.1642
C002824,P00098,0.1403
C002824,P00105,0.1393
C002824,P00343,0.1273
C002824,P00110,0.126
C002825,P00285,0.1538
C002825,P00079,0.1315
C002825,P00414,0.1292
C002825,P00061,0.1254
C002825,P00519,0.1234
C002826,P00142,0.0793
C002826,P00314,0.0507
C002826,P00384,0.0478
C002826,P00589,0.0477
C002826,P00277,0.0464
C002827,P00376,0.1594
C002827,P00140,0.1317
C002827,P00534,0.1272
C002827,P00199,0.1269
C002827,P00100,0.1196
C002828,P00121,0.1664
C002828,P00322,0.1282
C002828,P00186,0.1263
C002828,P00457,0.126
C002828,P00373,0.1224
C002829,P00354,0.1647
C002829,P00596,0.1547
C002829,P00455,0.1361
C002829,P00121,0.1328
C002829,P00264,0.1317
C002830,P00098,0.169
C002830,P00556,0.1643
C002830,P00099,0.1619
C002830,P00233,0.1558
C002830,P00166,0.1436
C002831,P00024,0.1478
C002831,P00278,0.1231
C002831,P00522,0.1109
C002831,P00113,0.0868
C002831,P00378,0.0866
C002832,P00305,0.1735
C002832,P00582,0.1664
C002832,P00022,0.1639
C002832,P00051,0.1629
C002832,P00414,0.1629
C002833,P00455,0.1317
C002833,P00322,0.1267
C002833,P00175,0.1265
C002833,P00451,0.1146
C002833,P00378,0.087
C002834,P00493,0.221
C002834,P00360,0.1639
C002834,P00301,0.1286
C002834,P00491,0.1252
C002834,P00076,0.1232
C002835,P00086,0.0832
C002835,P00143,0.083
C002835,P00306,0.0786
C002835,P00418,0.0513
C002835,P00484,0.0494
C002836,P00118,0.096
C002836,P00156,0.0903
C002836,P00042,0.0887
C002836,P00146,0.0867
C002836,P00039,0.0862
C002837,P00233,0.0847
C002837,P00508,0.0831
C002837,P00222,0.0806
C002837,P00304,0.0798
C002837,P00179,0.078
C002838,P00056,0.1711
C002838,P00254,0.1624
C002838,P00166,0.1624
C002838,P00453,0.1581
C002838,P00121,0.1569
C002839,P00241,0.1309
C002839,P00364,0.113
C002839,P00270,0.0875
C002839,P00574,0.0854
C002839,P00591,0.0845
C002840,P00354,0.0782
C002840,P00126,0.0728
C002840,P00083,0.0718
C002840,P00084,0.0715
C002840,P00134,0.0605
C002841,P00223,0.1453
C002841,P00058,0.1241
C002841,P00174,0.1239
C002841,P00312,0.117
C002841,P00447,0.0924
C002842,P00529,0.1248
C002842,P00216,0.1209
C002842,P00325,0.1192
C002842,P00230,0.1171
C002842,P00079,0.1166
C002843,P00056,0.1644
C002843,P00035,0.1631
C002843,P00154,0.1622
C002843,P00526,0.1601
C002843,P00118,0.1597
C002844,P00004,0.1286
C002844,P00264,0.1217
C002844,P00527,0.1128
C002844,P00465,0.1113
C002844,P00236,0.0887
C002845,P00216,0.1611
C002845,P00515,0.1315
C002845,P00164,0.1256
C002845,P00563,0.1248
C002845,P00182,0.1212
C002846,P00079,0.1606
C002846,P00048,0.1528
C002846,P00185,0.1215
C002846,P00356,0.1134
C002846,P00463,0.0984
C002847,P00098,0.1703
C002847,P00291,0.1658
C002847,P00556,0.1604
C002847,P00538,0.1593
C002847,P00094,0.156
C002848,P00579,0.1333
C002848,P00056,0.1222
C002848,P00473,0.1203
C002848,P00153,0.1171
C002848,P00182,0.1169
C002849,P00491,0.2068
C002849,P00509,0.1609
C002849,P00381,0.1577
C002849,P00443,0.1294
C002849,P00187,0.1252
C002850,P00309,0.1608
C002850,P00368,0.1567
C002850,P00373,0.1286
C002850,P00182,0.112
C002850,P00056,0.0893
C002851,P00371,0.0856
C002851,P00312,0.0792
C002851,P00273,0.0757
C002851,P00527,0.0499
C002851,P00135,0.0467
C002852,P00048,0.1603
C002852,P00270,0.1253
C002852,P00327,0.1238
C002852,P00219,0.1218
C002852,P00157,0.12
C002853,P00548,0.1103
C002853,P00244,0.0922
C002853,P00155,0.0873
C002853,P00186,0.0854
C002853,P00116,0.0854
C002854,P00206,0.1715
C002854,P00407,0.161
C002854,P00160,0.1591
C002854,P00161,0.1519
C002854,P00118,0.1201
C002855,P00448,0.1207
C002855,P00493,0.118
C002855,P00110,0.1118
C002855,P00323,0.1097
C002855,P00398,0.1095
C002856,P00296,0.1202
C002856,P00476,0.0894
C002856,P00187,0.0884
C002856,P00191,0.0873
C002856,P00303,0.0844
C002857,P00096,0.1302
C002857,P00011,0.1232
C002857,P00489,0.1231
C002857,P00238,0.1162
C002857,P00035,0.0933
C002858,P00307,0.1164
C002858,P00045,0.0891
C002858,P00473,0.0885
C002858,P00168,0.0787
C002858,P00270,0.0725
C002859,P00395,0.2844
C002859,P00357,0.1691
C002859,P00300,0.1676
C002859,P00404,0.1416
C002859,P00021,0.1319
C002860,P00595,0.1682
C002860,P00182,0.1555
C002860,P00578,0.1397
C002860,P00434,0.1245
C002860,P00392,0.1224
C002861,P00348,0.1205
C002861,P00013,0.1198
C002861,P00330,0.1179
C002861,P00220,0.1153
C002861,P00474,0.1148
C002862,P00335,0.1548
C002862,P00068,0.1265
C002862,P00199,0.1265
C002862,P00525,0.1201
C002862,P00191,0.1194
C002863,P00267,0.1664
C002863,P00597,0.1627
C002863,P00412,0.1545
C002863,P00030,0.1513
C002863,P00429,0.1304
C002864,P00277,0.0875
C002864,P00102,0.0847
C002864,P00051,0.0821
C002864,P00042,0.0818
C002864,P00465,0.0807
C002865,P00116,0.1901
C002865,P00290,0.159
C002865,P00556,0.1582
C002865,P00175,0.1513
C002865,P00034,0.133
C002866,P00539,0.1244
C002866,P00578,0.1188
C002866,P00270,0.1097
C002866,P00113,0.0899
C002866,P00439,0.0892
C002867,P00396,0.1461
C002867,P00582,0.1234
C002867,P00306,0.1221
C002867,P00309,0.1197
C002867,P00456,0.1194
C002868,P00396,0.128
C002868,P00004,0.1194
C002868,P00019,0.1179
C002868,P00315,0.1136
C002868,P00565,0.1133
C002869,P00560,0.1682
C002869,P00020,0.168
C002869,P00113,0.1573
C002869,P00405,0.1376
C002869,P00291,0.129
C002870,P00300,0.1223
C002870,P00408,0.1116
C002870,P00279,0.0946
C002870,P00107,0.0874
C002870,P00547,0.0836
C002871,P00175,0.1321
C002871,P00223,0.1221
C002871,P00433,0.1214
C002871,P00099,0.1204
C002871,P00561,0.1197
C002872,P00083,0.0788
C002872,P00570,0.073
C002872,P00578,0.0707
C002872,P00017,0.0462
C002872,P00038,0.0457
C002873,P00256,0.1171
C002873,P00312,0.1119
C002873,P00129,0.1111
C002873,P00594,0.0944
C002873,P00490,0.0893
C002874,P00186,0.1723
C002874,P00045,0.1282
C002874,P00232,0.1251
C002874,P00042,0.1244
C002874,P00465,0.1226
C002875,P00244,0.1542
C002875,P00407,0.1248
C002875,P00519,0.1247
C002875,P00158,0.1244
C002875,P00022,0.124
C002876,P00537,0.1519
C002876,P00476,0.1215
C002876,P00211,0.1208
C002876,P00526,0.1197
C002876,P00022,0.1184
C002877,P00535,0.0879
C002877,P00488,0.0796
C002877,P00116,0.0781
C002877,P00140,0.0776
C002877,P00379,0.0764
C002878,P00312,0.1123
C002878,P00499,0.0885
C002878,P00319,0.0837
C002878,P00205,0.0815
C002878,P00321,0.0795
C002879,P00385,0.1269
C002879,P00067,0.1148
C002879,P00407,0.0928
C002879,P00367,0.0924
C002879,P00302,0.0876
C002880,P00022,0.158
C002880,P00377,0.1351
C002880,P00473,0.1274
C002880,P00213,0.123
C002880,P00235,0.1222
C002881,P00578,0.194
C002881,P00435,0.1658
C002881,P00025,0.1608
C002881,P00155,0.1548
C002881,P00374,0.1401
C002882,P00363,0.1212
C002882,P00417,0.1128
C002882,P00589,0.0903
C002882,P00146,0.0862
C002882,P00037,0.0844
C002883,P00395,0.1751
C002883,P00551,0.1218
C002883,P00415,0.1173
C002883,P00594,0.1158
C002883,P00335,0.0986
C002884,P00521,0.1631
C002884,P00279,0.1609
C002884,P00371,0.1264
C002884,P00100,0.1259
C002884,P00016,0.1257
C002885,P00465,0.1956
C002885,P00407,0.1668
C002885,P00540,0.1543
C002885,P00127,0.1328
C002885,P00090,0.1284
C002886,P00138,0.1809
C002886,P00484,0.1626
C002886,P00179,0.158
C002886,P00379,0.1573
C002886,P00508,0.1517
C002887,P00003,0.121
C002887,P00009,0.0934
C002887,P00580,0.0886
C002887,P00087,0.0886
C002887,P00527,0.0871
C002888,P00491,0.1255
C002888,P00128,0.0966
C002888,P00161,0.0886
C002888,P00534,0.0874
C002888,P00190,0.0874
C002889,P00378,0.1245
C002889,P00579,0.1237
C002889,P00244,0.1228
C002889,P00016,0.121
C002889,P00073,0.1194
C002890,P00328,0.1198
C002890,P00491,0.1123
C002890,P00410,0.094
C002890,P00406,0.0888
C002890,P00595,0.0861
C002891,P00517,0.1508
C002891,P00049,0.1494
C002891,P00582,0.1322
C002891,P00347,0.1288
C002891,P00402,0.1265
C002892,P00429,0.0864
C002892,P00395,0.0856
C002892,P00419,0.0807
C002892,P00254,0.0802
C002892,P00339,0.078
C002893,P00395,0.211
C002893,P00493,0.206
C002893,P00474,0.1891
C002893,P00491,0.1637
C002893,P00463,0.1388
C002894,P00265,0.0886
C002894,P00532,0.0878
C002894,P00500,0.084
C002894,P00047,0.0803
C002894,P00354,0.0796
C002895,P00201,0.1299
C002895,P00053,0.121
C002895,P00353,0.12
C002895,P00382,0.1185
C002895,P00475,0.1159
C002896,P00129,0.123
C002896,P00594,0.0889
C002896,P00186,0.0876
C002896,P00217,0.0875
C002896,P00370,0.0843
C002897,P00139,0.1211
C002897,P00463,0.0966
C002897,P00386,0.0954
C002897,P00488,0.0895
C002897,P00287,0.0888
C002898,P00425,0.1706
C002898,P00477,0.156
C002898,P00138,0.1329
C002898,P00035,0.1218
C002898,P00571,0.121
C002899,P00519,0.1294
C002899,P00264,0.1171
C002899,P00435,0.1168
C002899,P00177,0.1131
C002899,P00528,0.1126
C002900,P00188,0.1428
C002900,P00337,0.1222
C002900,P00129,0.1217
C002900,P00213,0.12
C002900,P00570,0.1184
C002901,P00578,0.1969
C002901,P00580,0.1658
C002901,P00083,0.1532
C002901,P00165,0.1531
C002901,P00446,0.1423
C002902,P00061,0.0896
C002902,P00532,0.0889
C002902,P00160,0.0862
C002902,P00298,0.0847
C002902,P00099,0.0818
C002903,P00378,0.1975
C002903,P00302,0.1666
C002903,P00063,0.1603
C002903,P00521,0.1575
C002903,P00595,0.1564
C002904,P00013,0.1671
C002904,P00486,0.1341
C002904,P00190,0.1166
C002904,P00578,0.1164
C002904,P00585,0.0953
C002905,P00476,0.1321
C002905,P00535,0.126
C002905,P00262,0.1167
C002905,P00255,0.1152
C002905,P00186,0.0926
C002906,P00080,0.1123
C002906,P00526,0.0905
C002906,P00170,0.0902
C002906,P00448,0.0877
C002906,P00081,0.0874
C002907,P00283,0.2051
C002907,P00508,0.1946
C002907,P00267,0.1642
C002907,P00186,0.1597
C002907,P00560,0.1527
C002908,P00345,0.1171
C002908,P00567,0.1138
C002908,P00090,0.1124
