"order_id","product_id","quantity","revenue"
"O001316","P0012","1","690.92"
"O001317","P0027","3","2565.63"
"O001318","P0026","4","5171.80"
"O001318","P0015","3","2956.86"
"O001318","P0010","2","4639.12"
"O001318","P0009","2","3186.60"
"O001319","P0004","2","12990.80"
"O001320","P0006","3","10165.44"
"O001320","P0016","4","13055.56"
"O001320","P0015","2","1931.78"
"O001320","P0009","4","6648.24"
"O001321","P0008","3","4245.72"
"O001321","P0021","5","7472.00"
"O001321","P0027","1","838.43"
"O001322","P0023","3","999.15"
"O001322","P0014","2","1056.52"
"O001322","P0006","1","3199.39"
"O001322","P0028","4","8669.68"
"O001323","P0018","1","1684.92"
"O001323","P0010","3","6846.51"
"O001324","P0007","2","2999.52"
"O001324","P0014","2","1052.96"
"O001325","P0021","1","1387.86"
"O001326","P0007","2","3424.86"
"O001326","P0014","3","1615.11"
"O001327","P0030","2","4727.52"
"O001327","P0005","5","14152.95"
"O001328","P0014","3","1584.45"
"O001328","P0010","4","9012.96"
"O001328","P0016","3","9969.27"
"O001329","P0028","1","2029.53"
"O001329","P0002","4","9789.80"
"O001329","P0023","1","318.49"
"O001330","P0027","4","3355.48"
"O001330","P0025","5","5708.50"
"O001331","P0021","4","5950.40"
"O001331","P0028","4","8232.28"
"O001331","P0003","1","2819.71"
"O001332","P0001","4","23178.80"
"O001332","P0016","2","6819.96"
"O001332","P0018","4","6275.60"
"O001333","P0001","2","10645.62"
"O001333","P0007","1","1596.93"
"O001333","P0018","3","4225.53"
"O001333","P0003","1","2371.72"
"O001334","P0026","4","5282.92"
"O001334","P0006","2","6455.92"
"O001334","P0028","1","2254.93"
"O001335","P0027","1","867.16"
"O001335","P0013","4","14200.28"
"O001335","P0022","3","1447.32"
"O001335","P0005","3","8321.67"
"O001336","P0020","4","4497.12"
"O001336","P0023","1","256.52"
"O001337","P0004","3","18422.85"
"O001337","P0027","3","2445.36"
"O001337","P0001","3","16512.48"
"O001338","P0005","1","3025.19"
"O001338","P0015","3","2868.30"
"O001338","P0013","2","7317.32"
"O001338","P0007","4","6401.84"
"O001339","P0026","1","1314.99"
"O001339","P0022","2","1010.24"
"O001340","P0023","2","620.14"
"O001340","P0021","5","6411.30"
"O001341","P0027","2","1685.54"
"O001341","P0008","5","7150.95"
"O001341","P0023","5","1669.85"
"O001342","P0012","4","2800.36"
"O001343","P0026","1","1281.79"
"O001343","P0008","3","4303.59"
"O001343","P0006","1","3361.58"
"O001344","P0007","1","1688.20"
"O001344","P0010","5","12362.65"
"O001344","P0018","4","6557.84"
"O001344","P0001","1","5543.64"
"O001345","P0016","2","6464.10"
"O001345","P0008","3","4246.92"
"O001345","P0023","3","962.07"
"O001345","P0018","5","8776.90"
"O001346","P0007","5","7982.75"
"O001346","P0021","1","1431.11"
"O001346","P0002","1","2521.44"
"O001346","P0014","1","537.96"
"O001347","P0028","4","8532.68"
"O001348","P0009","1","1493.46"
"O001348","P0005","5","13824.70"
"O001348","P0010","4","7638.80"
"O001349","P0005","1","3042.47"
"O001349","P0013","3","11690.19"
"O001349","P0015","5","5103.20"
"O001349","P0018","3","5033.16"
"O001350","P0018","2","3237.76"
"O001351","P0024","1","1262.49"
"O001351","P0002","2","5498.86"
"O001351","P0015","5","5222.45"
"O001351","P0016","2","6491.52"
"O001352","P0017","5","5612.45"
"O001352","P0009","2","3526.98"
"O001352","P0013","2","7011.86"
"O001352","P0012","2","1299.20"
"O001353","P0025","1","1092.43"
"O001353","P0028","1","2183.53"
"O001354","P0027","3","2396.85"
"O001354","P0030","3","7031.25"
"O001354","P0012","5","3199.95"
"O001355","P0022","4","1809.24"
"O001355","P0008","1","1324.67"
"O001355","P0009","2","3259.42"
"O001355","P0030","3","7340.34"
"O001356","P0006","5","16165.90"
"O001356","P0022","4","2010.04"
"O001356","P0028","4","8559.08"
"O001356","P0024","2","2608.82"
"O001357","P0010","1","2205.91"
"O001358","P0002","2","5311.56"
"O001359","P0023","2","555.78"
"O001359","P0004","4","21685.72"
"O001360","P0023","1","301.64"
"O001360","P0010","2","3907.98"
"O001360","P0025","5","4868.60"
"O001361","P0015","3","3106.65"
"O001361","P0025","5","5668.60"
"O001362","P0015","1","1049.82"
"O001362","P0023","2","672.32"
"O001363","P0014","3","1741.77"
"O001363","P0026","4","4779.68"
"O001363","P0012","3","2063.19"
"O001363","P0024","5","6439.00"
"O001364","P0021","4","5682.64"
"O001364","P0010","5","11713.05"
"O001364","P0011","4","5325.16"
"O001365","P0023","1","277.95"
"O001365","P0020","4","4501.60"
"O001365","P0030","3","7204.50"
"O001366","P0020","3","2967.96"
"O001366","P0007","5","8192.95"
"O001366","P0018","4","6090.52"
"O001366","P0026","1","1207.88"
"O001367","P0001","3","17316.06"
"O001367","P0007","5","8096.85"
"O001368","P0027","1","828.13"
"O001368","P0015","4","3470.80"
"O001369","P0002","4","10907.12"
"O001369","P0006","3","9781.26"
"O001369","P0010","2","4807.20"
"O001369","P0013","4","15838.64"
"O001370","P0017","5","4638.35"
"O001370","P0002","5","12369.35"
"O001370","P0018","4","6366.12"
"O001371","P0003","1","2890.43"
"O001371","P0013","3","11648.79"
"O001371","P0010","4","9835.60"
"O001371","P0009","3","4926.18"
"O001372","P0029","1","548.43"
"O001372","P0001","5","27466.45"
"O001373","P0006","1","3269.14"
"O001373","P0002","2","5194.90"
"O001373","P0019","1","1574.99"
"O001373","P0018","4","6484.68"
"O001374","P0011","1","1290.16"
"O001374","P0003","4","10192.60"
"O001374","P0007","2","3031.54"
"O001375","P0011","3","4230.51"
"O001375","P0015","1","931.84"
"O001375","P0014","2","1073.44"
"O001376","P0027","2","1722.36"
"O001376","P0003","3","9155.22"
"O001377","P0011","5","6981.00"
"O001378","P0029","5","2556.05"
"O001378","P0030","5","10681.05"
"O001378","P0020","5","4523.50"
"O001378","P0011","4","5458.88"
"O001379","P0025","3","3529.89"
"O001380","P0021","1","1383.39"
"O001380","P0012","4","2861.48"
"O001380","P0020","2","2155.96"
"O001381","P0002","4","9309.84"
"O001381","P0005","3","7529.46"
"O001382","P0030","3","6971.07"
"O001382","P0022","5","2236.85"
"O001382","P0009","4","6386.04"
"O001382","P0010","5","11190.15"
"O001383","P0016","2","6086.70"
"O001383","P0015","5","4803.25"
"O001384","P0007","4","6265.52"
"O001384","P0024","4","4773.32"
"O001384","P0029","2","1103.20"
"O001385","P0009","2","3230.72"
"O001385","P0003","3","8199.48"
"O001385","P0017","2","2140.52"
"O001386","P0030","3","7516.68"
"O001386","P0004","5","28924.50"
"O001387","P0004","1","6458.32"
"O001387","P0012","3","2040.75"
"O001387","P0024","2","2593.02"
"O001388","P0016","3","9921.39"
"O001389","P0021","3","4582.50"
"O001390","P0021","1","1498.93"
"O001390","P0017","4","4644.12"
"O001391","P0005","4","11872.56"
"O001391","P0025","5","5970.35"
"O001391","P0028","2","4545.72"
"O001392","P0026","4","5033.20"
"O001392","P0019","3","4542.57"
"O001392","P0024","2","2381.08"
"O001393","P0023","5","1675.10"
"O001394","P0017","4","4417.36"
"O001394","P0024","2","2415.50"
"O001394","P0008","2","2704.32"
"O001394","P0025","4","4689.00"
"O001395","P0014","2","1157.22"
"O001395","P0013","4","14259.20"
"O001395","P0028","2","4247.66"
"O001396","P0002","5","13272.35"
"O001397","P0023","4","1209.96"
"O001397","P0011","5","6888.10"
"O001398","P0011","1","1386.37"
"O001398","P0018","2","3268.30"
"O001399","P0020","2","2121.90"
"O001400","P0019","3","4832.82"
"O001400","P0020","1","1123.36"
"O001400","P0021","2","3101.18"
"O001400","P0024","2","2626.92"
"O001401","P0029","3","1660.26"
"O001402","P0001","4","21713.40"
"O001402","P0017","3","3495.06"
"O001402","P0004","3","18972.96"
"O001403","P0026","2","2542.98"
"O001403","P0022","4","1888.24"
"O001404","P0015","1","978.18"
"O001404","P0012","4","2569.40"
"O001405","P0023","3","947.97"
"O001405","P0005","4","11379.28"
"O001405","P0012","5","3414.45"
"O001406","P0005","5","14130.65"
"O001406","P0030","1","2284.98"
"O001406","P0003","2","5188.66"
"O001407","P0022","5","2421.20"
"O001407","P0028","5","10075.10"
"O001408","P0008","3","3911.67"
"O001408","P0001","1","5605.37"
"O001408","P0020","4","4442.96"
"O001408","P0011","2","2799.26"
"O001409","P0020","3","3407.55"
"O001409","P0026","3","3666.33"
"O001410","P0017","4","4734.64"
"O001411","P0028","3","6160.89"
"O001411","P0019","2","3091.66"
"O001412","P0001","1","5957.44"
"O001412","P0015","4","4026.84"
"O001412","P0018","1","1635.00"
"O001412","P0006","3","10180.35"
"O001413","P0024","4","4820.92"
"O001413","P0017","3","3143.88"
"O001413","P0011","1","1164.08"
"O001413","P0012","4","2584.96"
"O001414","P0024","3","3600.39"
"O001415","P0010","5","12228.35"
"O001415","P0014","4","2106.40"
"O001416","P0003","2","5678.40"
"O001416","P0017","5","5731.20"
"O001416","P0027","5","3910.75"
"O001417","P0012","2","1306.10"
"O001417","P0029","4","2230.12"
"O001417","P0009","3","5197.23"
"O001418","P0013","4","14280.76"
"O001418","P0011","2","2688.08"
"O001418","P0023","1","314.30"
"O001419","P0015","5","5126.20"
"O001419","P0029","5","2815.40"
"O001419","P0010","3","7151.16"
"O001420","P0023","4","1266.64"
"O001420","P0006","1","3055.67"
"O001420","P0028","4","8092.12"
"O001420","P0008","5","6467.00"
"O001421","P0024","4","5256.92"
"O001421","P0001","1","5657.18"
"O001421","P0009","4","6341.28"
"O001421","P0003","5","14571.10"
"O001422","P0008","1","1353.17"
"O001422","P0016","2","6143.84"
"O001422","P0005","2","5464.04"
"O001423","P0007","3","5147.97"
"O001424","P0003","5","15092.00"
"O001424","P0013","1","3722.94"
"O001424","P0030","2","4998.72"
"O001424","P0019","2","3308.20"
"O001425","P0014","5","2600.00"
"O001425","P0024","1","1310.83"
"O001426","P0019","4","6280.20"
"O001426","P0022","5","2445.10"
"O001426","P0009","2","3572.86"
"O001427","P0018","5","8612.35"
"O001427","P0029","5","2633.55"
"O001428","P0029","5","2896.30"
"O001428","P0023","3","998.40"
"O001428","P0007","3","4896.87"
"O001428","P0024","5","6222.90"
"O001429","P0017","2","2229.38"
"O001430","P0001","4","21970.48"
"O001431","P0024","3","3759.06"
"O001431","P0023","1","311.14"
"O001431","P0006","1","3269.39"
"O001432","P0028","4","9119.28"
"O001433","P0011","5","7230.95"
"O001433","P0021","5","7572.85"
"O001433","P0030","4","9886.12"
"O001434","P0010","1","2347.99"
"O001434","P0016","2","6819.94"
"O001434","P0012","1","670.26"
"O001434","P0015","3","3005.10"
"O001435","P0002","5","13147.95"
"O001435","P0005","4","11669.24"
"O001435","P0012","5","3159.35"
"O001435","P0006","3","9501.18"
"O001436","P0025","4","4699.44"
"O001436","P0021","5","6941.90"
"O001436","P0008","3","3888.27"
"O001437","P0008","1","1365.55"
"O001438","P0011","1","1410.22"
"O001438","P0005","1","2909.04"
"O001439","P0010","5","11412.20"
"O001439","P0005","1","3031.73"
"O001439","P0002","5","13797.40"
"O001439","P0007","4","6277.40"
"O001440","P0025","4","4530.56"
"O001440","P0006","5","15572.55"
"O001440","P0002","1","2550.84"
"O001440","P0020","2","2249.08"
"O001441","P0007","5","8040.70"
"O001441","P0029","1","579.52"
"O001441","P0012","5","3203.40"
"O001441","P0010","5","11741.90"
"O001442","P0018","2","3424.36"
"O001443","P0021","5","7313.35"
"O001443","P0001","2","11637.08"
"O001443","P0013","3","10780.23"
"O001443","P0002","4","10589.40"
"O001444","P0029","2","1060.02"
"O001444","P0007","4","6250.56"
"O001444","P0009","3","5056.83"
"O001444","P0030","3","6932.70"
"O001445","P0029","5","2656.75"
"O001446","P0028","2","4150.30"
"O001446","P0012","1","656.80"
"O001447","P0016","1","3143.63"
"O001448","P0013","3","11046.54"
"O001448","P0014","5","2816.00"
"O001448","P0029","3","1642.29"
"O001449","P0013","5","17764.10"
"O001449","P0029","5","2734.60"
"O001450","P0026","5","6371.55"
"O001450","P0023","3","887.40"
"O001451","P0026","3","3487.83"
"O001451","P0002","4","9945.16"
"O001451","P0025","2","2111.42"
"O001451","P0013","5","17793.90"
"O001452","P0014","1","571.86"
"O001452","P0021","2","3007.42"
"O001452","P0001","5","28216.60"
"O001453","P0024","4","4767.88"
"O001453","P0029","4","2228.12"
"O001453","P0002","4","9730.08"
"O001454","P0014","2","1169.54"
"O001455","P0006","2","6242.20"
"O001455","P0001","5","30183.50"
"O001455","P0027","2","1626.32"
"O001456","P0025","4","4527.72"
"O001456","P0005","3","8767.83"
"O001457","P0001","2","11640.94"
"O001457","P0023","3","1004.91"
"O001457","P0027","1","803.57"
"O001457","P0003","3","8361.75"
"O001458","P0021","1","1425.37"
"O001458","P0024","5","6021.10"
"O001458","P0025","2","2373.56"
"O001458","P0009","5","8041.35"
"O001459","P0029","5","2838.55"
"O001460","P0020","4","4425.92"
"O001461","P0020","3","3410.76"
"O001461","P0021","1","1535.89"
"O001461","P0014","1","589.68"
"O001462","P0022","1","489.71"
"O001462","P0028","4","9062.36"
"O001463","P0022","3","1507.23"
"O001463","P0006","3","10035.69"
"O001464","P0008","2","2869.44"
"O001464","P0010","1","2313.24"
"O001464","P0028","5","10276.05"
"O001465","P0018","5","8162.10"
"O001465","P0011","5","7181.35"
"O001466","P0012","5","2968.75"
"O001466","P0011","4","5069.84"
"O001466","P0028","1","1826.45"
"O001466","P0001","5","27498.00"
"O001467","P0009","1","1686.62"
"O001467","P0025","5","5829.05"
"O001467","P0026","2","2462.82"
"O001467","P0014","1","556.85"
"O001468","P0013","2","7849.02"
"O001468","P0008","3","4162.98"
"O001468","P0006","5","16419.10"
"O001468","P0024","2","2446.30"
"O001469","P0029","2","1153.26"
"O001470","P0002","5","13886.80"
"O001470","P0023","2","675.86"
"O001470","P0003","1","2958.07"
"O001470","P0016","4","13513.12"
"O001471","P0001","4","24551.48"
"O001471","P0025","3","3434.73"
"O001471","P0008","2","2768.12"
"O001472","P0014","1","582.68"
"O001472","P0002","4","10926.68"
"O001473","P0024","2","2519.22"
"O001473","P0013","5","17827.25"
"O001473","P0008","2","2663.94"
"O001473","P0019","2","2998.88"
"O001474","P0014","5","2895.20"
"O001474","P0029","2","1128.68"
"O001475","P0017","3","2809.74"
"O001475","P0006","4","11824.92"
"O001476","P0004","2","12566.38"
"O001476","P0015","2","2078.48"
"O001476","P0012","5","3539.20"
"O001477","P0009","5","8186.65"
"O001477","P0002","3","7694.67"
"O001477","P0016","1","3344.98"
"O001478","P0012","3","1903.53"
"O001478","P0026","2","2491.26"
"O001478","P0008","5","6863.40"
"O001478","P0006","4","12704.20"
"O001479","P0017","5","5362.20"
"O001479","P0020","2","2348.18"
"O001479","P0014","1","572.47"
"O001479","P0026","3","3505.65"
"O001480","P0019","5","7439.60"
"O001480","P0008","2","2735.40"
"O001480","P0012","4","2559.28"
"O001481","P0007","4","5624.24"
"O001481","P0030","2","3955.12"
"O001481","P0009","5","7194.55"
"O001481","P0002","5","12079.90"
"O001482","P0013","1","3517.65"
"O001482","P0012","1","651.07"
"O001482","P0027","3","2318.25"
"O001483","P0023","4","1180.64"
"O001483","P0001","2","12268.74"
"O001484","P0023","5","1489.50"
"O001484","P0029","5","2839.90"
"O001484","P0005","5","15158.45"
"O001484","P0015","4","4103.64"
"O001485","P0010","1","2247.12"
"O001485","P0026","4","4944.20"
"O001485","P0030","2","4611.60"
"O001485","P0013","5","19210.90"
"O001486","P0006","3","9972.30"
"O001487","P0007","5","8376.85"
"O001488","P0030","3","6588.00"
"O001488","P0012","2","1121.56"
"O001488","P0002","5","12626.55"
"O001488","P0007","5","7305.70"
"O001489","P0021","2","2869.22"
"O001489","P0016","5","16418.60"
"O001489","P0017","3","3417.15"
"O001489","P0025","5","5733.85"
"O001490","P0007","1","1653.66"
"O001490","P0015","4","3718.80"
"O001490","P0017","3","3592.02"
"O001491","P0011","3","4084.71"
"O001491","P0028","1","2033.40"
"O001491","P0001","2","11396.20"
"O001491","P0029","2","1042.98"
"O001492","P0012","1","706.54"
"O001492","P0028","1","2181.09"
"O001492","P0030","4","10073.00"
"O001492","P0025","4","4550.52"
"O001493","P0017","3","3487.32"
"O001493","P0011","4","5354.80"
"O001494","P0004","1","5394.08"
"O001494","P0019","2","3192.42"
"O001494","P0022","4","1832.52"
"O001495","P0005","4","12266.68"
"O001495","P0011","5","7367.10"
"O001495","P0010","1","2460.83"
"O001496","P0021","2","2725.10"
"O001496","P0020","4","4245.76"
"O001496","P0025","5","5874.35"
"O001497","P0023","2","605.64"
"O001497","P0011","4","5032.20"
"O001497","P0022","4","1700.88"
"O001498","P0002","2","5423.00"
"O001498","P0008","5","7046.50"
"O001498","P0030","5","12843.80"
"O001498","P0015","1","1020.97"
"O001499","P0006","3","9138.21"
"O001499","P0022","1","461.61"
"O001499","P0016","3","9175.38"
"O001500","P0001","5","27467.10"
"O001500","P0016","2","6122.82"
"O001501","P0027","4","3062.64"
"O001502","P0014","2","1151.22"
"O001502","P0002","5","13588.60"
"O001502","P0009","3","5070.84"
"O001502","P0010","2","4705.32"
"O001503","P0026","4","4871.28"
"O001503","P0018","3","5132.55"
"O001504","P0015","2","1960.54"
"O001504","P0014","5","2826.30"
"O001504","P0006","3","9570.48"
"O001504","P0003","3","8505.90"
"O001505","P0003","5","14048.60"
"O001505","P0007","1","1642.18"
"O001505","P0009","1","1685.48"
"O001505","P0023","3","974.70"
"O001506","P0024","3","3804.18"
"O001506","P0011","4","5649.00"
"O001506","P0001","3","17186.49"
"O001507","P0010","2","4034.98"
"O001507","P0028","4","8686.28"
"O001507","P0005","3","8193.33"
"O001507","P0024","1","1245.30"
"O001508","P0028","5","9930.65"
"O001508","P0019","5","6742.75"
"O001508","P0025","3","3225.57"
"O001508","P0007","4","5528.88"
"O001509","P0004","2","12463.64"
"O001509","P0010","1","2518.74"
"O001510","P0012","2","1272.94"
"O001510","P0011","5","6269.60"
"O001510","P0020","3","3354.72"
"O001511","P0010","4","9555.80"
"O001511","P0011","2","2808.86"
"O001511","P0021","5","7700.80"
"O001512","P0020","2","2261.26"
"O001512","P0029","2","1133.70"
"O001512","P0003","1","2716.65"
"O001513","P0011","5","6649.35"
"O001514","P0022","1","467.02"
"O001514","P0023","4","1281.56"
"O001514","P0025","2","2266.58"
"O001514","P0010","2","4992.28"
"O001515","P0008","2","2795.24"
"O001515","P0017","3","3620.04"
"O001515","P0014","5","2693.20"
"O001515","P0019","1","1555.60"
"O001516","P0020","2","2313.86"
"O001516","P0017","3","3454.74"
"O001516","P0008","3","4037.52"
"O001516","P0010","5","12155.20"
"O001517","P0015","1","1018.69"
"O001517","P0007","4","6511.16"
"O001518","P0008","3","4272.48"
"O001518","P0015","2","2039.44"
"O001519","P0021","4","5972.72"
"O001519","P0009","5","8897.80"
"O001519","P0028","3","6539.70"
"O001520","P0002","2","4338.10"
"O001521","P0016","2","6001.98"
"O001521","P0030","5","12926.55"
"O001521","P0001","5","28566.20"
"O001522","P0009","2","2737.44"
"O001522","P0017","5","5253.20"
"O001522","P0001","1","5352.88"
"O001523","P0003","1","2938.42"
"O001523","P0005","2","5418.70"
"O001523","P0008","5","6754.95"
"O001524","P0007","3","4369.47"
"O001524","P0009","5","7739.80"
"O001525","P0018","5","8629.90"
"O001526","P0008","2","2577.44"
"O001526","P0013","3","11226.81"
"O001527","P0024","2","2532.52"
"O001527","P0002","3","8069.31"
"O001527","P0017","3","3558.90"
"O001527","P0018","5","7938.00"
"O001528","P0009","2","3378.48"
"O001528","P0013","5","17552.15"
